257	1363	152
257	1391	307
257	1574	289
257	1663	11
257	1724	11|152
259	225	221
259	244	221
259	296	221
259	626	221
259	754	221
259	1169	221
259	1261	221
259	1392	221
259	1441	221
259	1563	221
260	41	186
260	461	186
260	548	186
260	685	186
260	732	138|186
260	1076	186
260	1124	186
260	1248	138|186
260	1283	186
260	1351	138
260	1587	138|186
261	31	231
261	154	211
261	587	181
261	633	231
261	676	211
261	732	181
261	800	211
261	890	231
261	1562	211
261	1677	211|231
262	113	449|520
262	136	520
262	192	449
262	236	449|520
262	578	520
262	659	449|520
262	1303	520
263	1236	134
263	1620	134
264	333	462
264	910	462
265	388	235
265	432	235
265	598	235
265	607	235
265	844	235
265	852	235
265	870	235
265	912	235
265	1227	235
265	1468	235
265	1586	235
266	206	3
266	313	3
266	862	3
267	299	374
267	958	374
267	1096	374
267	1130	374
268	240	670
268	275	670
268	1064	670
268	1348	670
269	900	162
269	1169	162
269	1424	70|162
269	1683	70|162
270	196	739
270	248	739
270	318	739
270	536	739
270	549	739
270	830	739
270	895	739
270	1012	739
270	1036	739
270	1126	739
270	1196	739
270	1345	739
270	1379	739
270	1518	739
270	1530	739
270	1624	739
271	841	762
271	855	762
271	1450	762
272	2	474
272	94	474
272	570	474
273	13	88|92
273	810	88
273	847	88|92
273	1120	88|92
273	1446	92
274	98	638
274	1280	638
275	240	670
275	268	670
275	1064	670
275	1348	670
276	519	419|457
276	675	419
276	1032	419
276	1043	419
276	1053	419
276	1092	419
276	1238	419|457
276	1403	419
276	1528	419
276	1620	419
276	1673	419
276	1712	419
277	532	872
277	1221	872
278	447	785
278	545	785|871
278	714	785|871
278	800	785|871
278	1054	871
278	1335	871
279	693	560
279	698	560
279	1500	560
279	1638	560
280	251	361
280	1018	361
280	1634	361
280	1657	361
280	1726	361
281	434	795
281	459	795
281	545	795|801
281	646	795
281	800	795
281	975	795
281	1012	795
281	1478	795|801
282	478	721
282	1718	721
283	348	681
283	694	681
283	860	681
283	1175	610
283	1228	610|644|681
283	1342	681
283	1420	681
283	1560	681
283	1734	681
284	149	529
284	567	529
284	1055	529
284	1587	529
285	519	554
285	675	554
285	1092	554
285	1714	554
286	839	74
286	898	74
286	1266	74
287	233	726
287	647	726
287	934	726
287	963	726
287	1443	726
287	1710	726
288	83	663
288	750	663
288	915	663
288	935	663
288	993	663
288	1681	663
288	1694	663
289	348	769
289	787	769
289	1560	769
289	1633	769
290	127	669
290	698	618|669
290	821	618|669
290	1573	618|669
290	1610	669
291	309	157
291	447	157
291	573	157
291	1384	157
292	302	696
292	1702	696
293	1177	546
294	257	11
294	395	11
294	657	11
294	941	11
294	1086	11
294	1292	11
294	1663	11
294	1724	11
295	411	628
295	676	628
295	1388	628
295	1536	628
296	225	221
296	244	221
296	259	221
296	626	221
296	754	221
296	1169	221
296	1261	221
296	1392	221
296	1441	221
296	1563	221
297	445	208
297	1224	208
298	397	771
298	452	771
298	776	771
298	1432	771
298	1672	771
299	267	374
299	958	374
299	1096	374
299	1130	374
300	664	456
300	805	456
300	1494	456
301	200	426
301	215	426
301	1380	426
302	292	696
302	1702	696
303	40	452
303	1439	452
304	66	355
304	634	355
305	170	868
305	175	868
305	204	868
305	312	868
305	545	868
305	666	868
305	850	868
306	594	73
306	614	73
306	1228	73
306	1738	73
307	1357	296
307	1471	296
307	1661	296
308	456	539
308	898	539
309	291	157
309	447	157
309	573	157
309	1384	157
310	114	346
310	1022	346
310	1068	346
310	1334	346
310	1374	346
310	1465	346
311	132	199
311	352	163|199
311	613	199
311	1004	199
312	170	868
312	175	868
312	204	868
312	305	868
312	545	868
312	666	868
312	850	868
313	206	3
313	217	223
313	266	3
313	332	198|276
313	601	198|276
313	862	3
313	953	223
313	1042	57
313	1195	276
313	1224	223
313	1230	223
313	1322	223
314	103	690
314	871	690
314	1001	690
314	1007	690
314	1533	690
315	323	652
315	756	652
315	905	652
315	1314	652
315	1318	652
316	56	369
316	159	369
316	383	369
316	467	369
316	1370	369
317	198	357
317	603	443|510
317	734	357
317	1179	510
317	1223	443
317	1336	357|443|514
317	1662	510
318	196	739
318	248	739
318	270	739
318	536	739
318	549	739
318	830	739
318	895	739
318	1012	739
318	1036	739
318	1126	739
318	1196	739
318	1345	739
318	1379	739
318	1518	739
318	1530	739
318	1624	739
319	433	339
319	1588	339
320	697	813
320	956	813
320	995	687|813
320	1116	687
320	1118	813
320	1239	687
320	1375	687
321	236	485
322	1556	789
322	1598	789
323	315	652
323	756	652
323	905	652|759
323	980	759
323	1314	652|759
323	1318	652
323	1599	759
324	198	129|227|258
324	564	129|227|258|325|349
324	716	325
324	734	349
324	875	325
324	902	129|227
324	1568	129|227
325	329	832
325	396	832
325	1456	832
326	338	224
326	898	139|224|238
326	927	224
326	1056	224
326	1081	238
326	1438	238
326	1640	139
327	13	810
327	133	756
327	163	810
327	223	810
327	247	810
327	334	810
327	617	810
327	622	756
327	719	810
327	847	756|810
327	903	756|810
327	1301	810
327	1323	810
327	1372	756|810
327	1427	810
327	1463	810
327	1582	810
327	1621	756
327	1670	756
327	1688	810
327	1700	810
328	229	522|541
328	1103	522
329	325	832
329	396	832
329	1456	832
330	348	216|251
330	376	251
330	429	172
330	525	251
